stock_line_id,warehouse,article,article_norm,name,qty_in_move,cost_rub,unit_cost_rub,source_file,source_file_id,so_t
STK-291,ДЕМИ (Основное подразделение),0-2397В,0-2397В,Болеро-накидка из сетки,,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-292,ДЕМИ (Основное подразделение),0-2400,0-2400,"Платье женское, черное, из стрейч бархата, с вышивкой ""Цветы""",-2.0,-42010.0,21005.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-293,ДЕМИ (Основное подразделение),0-2404,0-2404,"Платье женское, черное, с принтом ""девочки"", из шелка, на тонких бретелях",-4.0,-32080.0,8020.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-294,ДЕМИ (Основное подразделение),0-2406,0-2406,"Юбка женская, черная, из бархата, средней длины, с поясом",-3.0,-13884.9,4628.3,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-295,ДЕМИ (Основное подразделение),0-2409,0-2409,"Платье женское, черное, из шерсти, с декором из сетки и перьев",-1.0,-14393.0,14393.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-296,ДЕМИ (Основное подразделение),0-2415,0-2415,"Блуза-боди женская, темно-серая, из трикотажа, декорирована белыми манжетами, с бантами",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-297,ДЕМИ (Основное подразделение),0-2421,0-2421,"Платье женское, розовое, из шелкового бархата, с воротником и манжетами из пайеток",-4.0,-75292.0,18823.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-298,ДЕМИ (Основное подразделение),0-2455,0-2455,"Юбка женская, черная, из фатина, с вышивкой ""Дерево, птицы, Yanina""",2.0,44359.5,22179.75,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-299,ДЕМИ (Основное подразделение),0-2455А,0-2455А,"Юбка женская, черная, из фатина, с декором принт ""дерево, птицы, Yanina""",1.0,12337.75,12337.75,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-300,ДЕМИ (Основное подразделение),0-2456А,0-2456А,"Платье женское, черное, из крепа, короткое, с вышивкой ""Дерево, птица, Yanina""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-301,ДЕМИ (Основное подразделение),0-2458,0-2458,"Блуза-боди женская, черная, из стрейч бархата, с белым воротником",-1.0,-6558.7,6558.7,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-302,ДЕМИ (Основное подразделение),0-2460,0-2460,"Жакет женский, черный, из стрейч бархата, с вышивкой ""Птицы""",-1.0,-11496.0,11496.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-303,ДЕМИ (Основное подразделение),0-2461,0-2461,"Платье женское, черное, из искусственного шелка, с вышивкой ""Дерево, птица"", с рукавом ""фонарик""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-304,ДЕМИ (Основное подразделение),0-2462A,0-2462A,"Жакет женский, черный, из стрейч бархата, с вышивкой ""Птицы и Yanina"" и отделкой белым кантом",-2.0,-27732.96,13866.48,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-305,ДЕМИ (Основное подразделение),0-2464,0-2464,"Пальто женское, черное, из стрейч-бархата, с вышивкой ""Дерево, птицы, Yanina""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-306,ДЕМИ (Основное подразделение),0-2468А,0-2468А,"Платье женское, черное в белый горох, из шелка, со съемным воротником и белыми манжетами",,43667.11,43667.11,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-307,ДЕМИ (Основное подразделение),0-2469A,0-2469A,"Платье женское, черное в белый горох, из шифона, длинное, декорировано брошью ""Белый цветок""",-1.0,-22340.72,22340.72,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-308,ДЕМИ (Основное подразделение),0-2472,0-2472,"Брюки женские, черные, из футера, с декором принт ""дерево, Yanina"", отделкой ""лампас""",1.0,5226.13,5226.13,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-309,ДЕМИ (Основное подразделение),0-2474A,0-2474A,"Блуза женская, чёрная с принтом ""девочки"", из батиста, с отделкой ""лампас""",-1.0,-6254.5,6254.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-310,ДЕМИ (Основное подразделение),0-2475А,0-2475А,"Рубашка женская свободного силуэта, белая, из шелка, с вышивкой на кармане YC",-1.0,-9175.0,9175.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-311,ДЕМИ (Основное подразделение),0-2475В,0-2475В,"Рубашка женская свободного силуэта, серая, из батиста, с вышивкой на кармане YC",-2.0,-13849.0,6924.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-312,ДЕМИ (Основное подразделение),0-2475С,0-2475С,"Рубашка женская, белая, из хлопка, с вышивкой ""YC"", свободного силуэта",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-313,ДЕМИ (Основное подразделение),0-2476,0-2476,"Рубашка женская, белая с принтом ""девочки"", из шелка, с отделкой черным кантом, короткий рукав",-2.0,-25963.2,12981.6,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-314,ДЕМИ (Основное подразделение),0-2477,0-2477,"Рубашка женская, белая с принтом ""девочки"", из шелка, с отделкой черным кантом, с длинными рукавами",-2.0,-26461.2,13230.6,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-315,ДЕМИ (Основное подразделение),0-2477A,0-2477A,"Рубашка женская, черная с принтом ""девочки"", из шелка, с отделкой белым кантом, длинный рукав",-1.0,-13230.6,13230.6,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
