sku_id,canonical_sku,article,code_1c,name,in_cost,in_sales,in_intersection,sales_revenue_rub,status
SKU-82086e686b3a3ab7,0-1514,0-1514,00-00000091,"Блуза женская, серая, из трикотажа, приталенного силуэта с логотипом YANINA",N,N,N,,CANDIDATE_MASTER
SKU-07268f8a0e6867ce,0-1515,0-1515,00-00000033,"Рубашка женская, синяя, из хлопка, декорирована складками ""плиссе""",N,N,N,,CANDIDATE_MASTER
SKU-f073c75e232e37fe,0-1516,0-1516,00-00000046,"Рубашка женская, черная, из хлопка, свободного силуэта",N,N,N,,CANDIDATE_MASTER
SKU-dcecc1ec4b434a89,0-1517,0-1517,00-00000045,"Комбинезон женский, зеленый, из джерси, с цветной аппликацией",N,N,N,,CANDIDATE_MASTER
SKU-9bbcee37e30c3384,0-1518,0-1518,00-00000050,"Брюки женские, черные, из футера, с отделкой белым лампасом, с поясом ""рибана""",N,N,N,,CANDIDATE_MASTER
SKU-af87907d8befdcd0,0-1519,0-1519,00-00000057,"Тренчкот женский, бежевый, из плащевой ткани, с контрастной отделкой",N,N,N,,CANDIDATE_MASTER
SKU-3f2f4217e2fe82f2,0-1520,0-1520,00-00000059,Мягкая маска из хлопка черного цвета Girls,N,N,N,,CANDIDATE_MASTER
SKU-dc29335efdc49e0b,0-1521,0-1521,00-00000036,"Свитшот женский, зеленый с черным, из футера, сдекоративным элементом по рукаву",N,N,N,,CANDIDATE_MASTER
SKU-83a518071203687d,0-1522,0-1522,00-00000092,"Юбка женская, белая, из фатина, с принтом ""горошек""",N,Y,N,142494.0,CANDIDATE_MASTER
SKU-ba6f15d4a5faa085,0-1529,0-1529,00-00000967,"Платье женское, серое, из ткани клоке, с декором ""Морские звезды""",N,N,N,,CANDIDATE_MASTER
SKU-a6f8aaee0d7da4dc,0-1531,0-1531,00-00000228,"Свитер женский, красный, из хлопковой пряжи, с лого Y",N,N,N,,CANDIDATE_MASTER
SKU-82898f4bae4f7369,0-1537A,0-1537А,00-00000313,"Пальто женское, черное, из бархата, с декором ""Снегири""",N,N,N,,CANDIDATE_MASTER
SKU-49fc994aa4662463,0-1539,0-1539,00-00000111,"Блуза женская, черная, из блестящего трикотажа, с открытыми плечами",N,N,N,,CANDIDATE_MASTER
SKU-bba17c0c8a1bb80f,0-1539A,0-1539А,00-00000553,"Блуза женская, черная, из трикотажа, с открытыми плечами",N,N,N,,CANDIDATE_MASTER
SKU-a17156cb9e087fec,0-1541,0-1541,00-00000229,"Футболка женская, черная, из трикотажа, с большим принтом Y",N,N,N,,CANDIDATE_MASTER
SKU-f4d04add99647ed3,0-1546,0-1546,00-00000094,"Платье женское, черное, из чесучи, с тесьмой по горловине",N,N,N,,CANDIDATE_MASTER
SKU-8b5202b798ac8061,0-1547,0-1547,00-00000095,"Платье женское, черное, из кружевной ткани, отрезное по линии талии",N,N,N,,CANDIDATE_MASTER
SKU-920681a7253dc40f,0-1549,0-1549,00-00000097,"Кеды женские, черные, из тканного материала, с расшитой Y",N,Y,N,9000.0,CANDIDATE_MASTER
SKU-fd894f46fb6eb91e,0-1550,0-1550,00-00000098,"Кеды женские, черные, из тканного материала, на белой подошве",N,Y,N,18000.0,CANDIDATE_MASTER
SKU-ee086f73b0e10519,0-1551,0-1551,00-00000099,"Платье женское, фиолетовое, из бархата, отрезное по линии талии",N,N,N,,CANDIDATE_MASTER
SKU-a263195b1c73f4a5,0-1552,0-1552,00-00000100,"Платье женское, зеленое, из бархата, отрезное по линии талии",N,N,N,,CANDIDATE_MASTER
SKU-7d85b51c87cb7e30,0-1554,0-1554,00-00000115,"Блуза женская, черная, из блестящего трикотажа, приталенного силуэта",N,N,N,,CANDIDATE_MASTER
SKU-8e3b62c2872d324f,0-1554A,0-1554А,00-00000543,"Блуза женская, черная, из трикотажа, с воротником ""стойка""",N,N,N,,CANDIDATE_MASTER
SKU-dc1ad6977d7c266b,0-1560,0-1560,00-00000105,"Юбка вечерняя  женская, черная, из чесучи, с широким поясом",N,N,N,,CANDIDATE_MASTER
SKU-b83ed0bd67a9b3b5,0-1560C,0-1560C,00-00000654,"Юбка вечерняя женская, фиолетовая, из тафты, с широким поясом",N,N,N,,CANDIDATE_MASTER
SKU-3c2f3de3b7b029b4,0-1560A,0-1560А,00-00000359,"Юбка вечерняя женская, желтая, из чесучи, с широким поясом",N,N,N,,CANDIDATE_MASTER
SKU-5c8ad664d04a958f,0-1560B,0-1560В,00-00000364,"Юбка вечерняя женская, терракотовая, из чесучи с широким поясом",N,N,N,,CANDIDATE_MASTER
SKU-607b220d6ad28add,0-1561,0-1561,00-00000549,"Платье женское, темно-серое, из паеточной ткани",N,N,N,,CANDIDATE_MASTER
SKU-5a86f38bde999bbc,0-1562,0-1562,00-00000114,"Платье женское, черное, из трикотажа, приталенное",N,N,N,,CANDIDATE_MASTER
SKU-452e9ed809477f25,0-1563,0-1563,00-00000096,"Платье женское, синее, из крепа, отрезное по линии талии",N,N,N,,CANDIDATE_MASTER
SKU-350ce11967350553,0-1564,0-1564,00-00000102,"Платье женское, серое, из крепа, отрезное по линии талии",N,N,N,,CANDIDATE_MASTER
SKU-b4f53adc5fabb555,0-1565,0-1565,00-00000544,"Юбка женская, зеленая, из фатина, с вышивкой ""кольца""",N,N,N,,CANDIDATE_MASTER
SKU-c0e377dffd69bc96,0-1565A,0-1565А,00-00000545,"Юбка женская, розовая. из фатина, с вышивкой ""кольца""",N,N,N,,CANDIDATE_MASTER
SKU-235b6d3f11205e7a,0-1567,0-1567,00-00000325,"Комбинезон женский, черный, из крепа, декорирован съемным воротником из фатина",N,N,N,,CANDIDATE_MASTER
SKU-9056702e3d27d48f,0-1568,0-1568,00-00000498,"Платье женское, розовое, из пайеточной ткани, декорировано боа страуса",N,N,N,,CANDIDATE_MASTER
SKU-2009af9fb9b0c554,0-1569,0-1569,00-00000969,"Пальто женское, черное, из пайеточной ткани, декорировано черно-белой расшитой тесьмой",N,Y,N,150000.0,CANDIDATE_MASTER
SKU-3940a6da72899365,0-1578,0-1578,00-00000112,"Платье женское, светло-зеленое, из кружевной ткани, отрезное по линии талии",N,N,N,,CANDIDATE_MASTER
SKU-a04866d215912c59,0-1579,0-1579,00-00000113,"Платье женское, зеленое, из кружевной ткани, отрезное по линии талии",N,N,N,,CANDIDATE_MASTER
SKU-c9a120d388808b4a,0-1580,0-1580,00-00000110,"Платье вечернее женское, серое, из чесучи, со съемным широким воротником",N,N,N,,CANDIDATE_MASTER
SKU-e1652af29713411c,0-1581,0-1581,00-00000106,"Юбка женская, светло-серая, из чесучи с широким поясом",N,N,N,,CANDIDATE_MASTER
SKU-7aea82892fa2acaf,0-1582,0-1582,00-00000107,"Блуза-корсет женская, белая, из глиттера, с объемными рукавами",N,N,N,,CANDIDATE_MASTER
SKU-8c4a632401409375,0-1582A,0-1582А,00-00000247,"Блуза-корсет женская, розовая, из хлопка, с объемными рукавами",N,N,N,,CANDIDATE_MASTER
SKU-2d865889b81631b9,0-1582B,0-1582В,00-00000266,"Блуза-корсет женская, серая, из глиттера, с объемными рукавами",N,N,N,,CANDIDATE_MASTER
SKU-dc14164d0c1a22b9,0-1582C,0-1582С,00-00000108,"Блуза-корсет женская, черная, из глиттера, с объемными рукавами",N,N,N,,CANDIDATE_MASTER
SKU-2d55cf7bde6057e7,0-1584A,0-1584А,00-00000970,"Платье женское, черное. из пайеточной ткани, приталенного силуэта",N,Y,N,56700.0,CANDIDATE_MASTER
SKU-c8b2e66471004366,0-1585,0-1585,00-00000345,"Пальто женское, оранжевое, из тафты, свободного силуэта",N,N,N,,CANDIDATE_MASTER
SKU-cd4c22721c611b73,0-1592,0-1592,00-00000121,Кашне из шелковой ткани с контрастным логотипом Basic,N,N,N,,CANDIDATE_MASTER
SKU-52b3b826942880c4,0-1593,0-1593,00-00000120,"Платок женский, белый с принтом ""YANINA"", из шелка",N,N,N,,CANDIDATE_MASTER
SKU-95f8309357271dda,0-1593A,0-1593А,00-00000116,"Платок женский, черный с принтом ""YANINA"", из шелка",N,N,N,,CANDIDATE_MASTER
SKU-2659585ad11001c6,0-1595,0-1595,00-00000117,Cумочка для косметики Basic,N,N,N,,CANDIDATE_MASTER
SKU-ce4a527afa252561,0-1596,0-1596,00-00000118,Браслет из белого металла с маленькой буквой Y с кристаллами сваровски Basic,N,N,N,,CANDIDATE_MASTER
SKU-12fc6fd7e8db2c8e,0-1597,0-1597,00-00000119,Браслет из белого металла с маленьким словом LOVE Basic,N,N,N,,CANDIDATE_MASTER
SKU-51d20b2eb6f9d0b1,0-1598,0-1598,00-00000219,"Свитер женский, темно-серый, из шерстяного трикотажа, с аппликацией ""Цветок""",N,N,N,,CANDIDATE_MASTER
SKU-00ec786bc94bce8f,0-1599,0-1599,00-00000232,"Свитер женский, бежевый, из шерстяного трикотажа, с вышивкой ""цветок""",N,N,N,,CANDIDATE_MASTER
SKU-2266d2e3df2822fd,0-1602,0-1602,00-00000378,"Платье женское, серое, из шифона с объемными рукавами и мелкой драпировкой по лифу",N,N,N,,CANDIDATE_MASTER
SKU-55784509973850ee,0-1602A,0-1602А,00-00000480,"Платье женское, розовое, из шифона, с объемными рукавами и драпировкой по лифу",N,N,N,,CANDIDATE_MASTER
SKU-ee264e06c7a9d7e6,0-1608,0-1608,00-00000685,"Платье женское, голубое в полоску, из хлопка, прямого силуэта",N,N,N,,CANDIDATE_MASTER
SKU-158564b19f5a8ab0,0-1614,0-1614,00-00000255,"Платье женское, белое в горох, из хлопка, приталенное",N,N,N,,CANDIDATE_MASTER
SKU-a2697d395e9b58c9,0-1617,0-1617,00-00000550,"Платье женское, черное, из пайеточной ткани, без рукавов",N,N,N,,CANDIDATE_MASTER
SKU-6628a0ad5675adb4,0-1618,0-1618,00-00000259,"Пальто женское, черное, из футера, с отделкой пайетками по рукавам",N,N,N,,CANDIDATE_MASTER
SKU-ff60723a4a8c9722,0-1618B,0-1618В,00-00000894,"Жакет женский, черный, из крепа, с отделкой из пайеточной ткани по низу рукава и борту",N,N,N,,CANDIDATE_MASTER
SKU-6d3ba3ea1cb9f7e5,0-1618C,0-1618С,00-00000895,"Жакет женский, черный, из бархата, с отделкой из пайеточной ткани по низу рукава и борту",N,N,N,,CANDIDATE_MASTER
SKU-79e03c29b9cf207a,0-1619B,0-1619В,00-00000896,"Брюки женские, черные, из крепа, расклешенные к низу",N,N,N,,CANDIDATE_MASTER
SKU-73e9355243a70e5f,0-1619C,0-1619С,00-00000921,"Брюки женские, черные, из бархата, расклешенные к низу",N,N,N,,CANDIDATE_MASTER
SKU-b393f2da909a5793,0-1621,0-1621,00-00000267,"Блуза женская, черная, из трикотажа, с рисунком ""Диагональ"" на объемных рукавах",N,N,N,,CANDIDATE_MASTER
SKU-3fa86dc79d666b93,0-1622A,0-1622А,00-00000241,"Юбка женская, синяя в горох, из трикотажа",N,N,N,,CANDIDATE_MASTER
SKU-e306581f6974c1b4,0-1622B,0-1622В,00-00001002,"Юбка женская, белая, из шифона, со сборкой по передней половине юбки",N,Y,N,10000.0,CANDIDATE_MASTER
SKU-4bf8a86f85818ce8,0-1624,0-1624,00-00000704,"Юбка женская, белая, из шифона, с черной отделкой по низу",N,N,N,,CANDIDATE_MASTER
SKU-582927c75c47e802,0-1625,0-1625,00-00000548,"Пальто женское, черное, из пайеточной ткани, декорировано расшитой тесьмой",N,N,N,,CANDIDATE_MASTER
SKU-2f6ec32598474d7c,0-1626,0-1626,00-00000415,"Платье женское, красное с принтом ""маленькие цветы"", из хлопка",N,N,N,,CANDIDATE_MASTER
SKU-0bfa3a5b540f059e,0-1632,0-1632,00-00000332,"Юбка женская, серая, из фатина, с аппликационной вышивкой",N,N,N,,CANDIDATE_MASTER
SKU-bae9d0facf5ed2e6,0-1634,0-1634,00-00000250,"Юбка женская, черная, из фатина, с аппликационной вышивкой",N,N,N,,CANDIDATE_MASTER
